posted_datetime,engagement_score,sentiment_score,like_count,comment_count,share_count,gunluk_post_sayisi,Lag_1_Etkilesim,Lag_2_Etkilesim,Lag_7_Etkilesim,Lag_1_Duygu,Rolling_7_Etkilesim_Ort,Rolling_7_Etkilesim_Std,Rolling_14_Etkilesim_Ort,Rolling_7_Duygu_Ort
2024-12-08,0.5625,-0.019999999999999976,48150,8130,5732,4,0.5866666666666667,0.68,0.34833333333333333,0.17333333333333334,,,,
2024-12-09,0.22400000000000003,0.10800000000000001,66566,10808,5634,5,0.5625,0.5866666666666667,,-0.019999999999999976,0.5354523809523809,0.15653554543338402,,-0.03314285714285716
2024-12-10,0.3166666666666667,-0.35333333333333333,21339,5499,5386,3,0.22400000000000003,0.5625,0.5599999999999999,0.10800000000000001,0.5006904761904762,0.1759858587693126,,-0.11742857142857144
2024-12-11,0.485,-0.1425,38601,12255,7588,4,0.3166666666666667,0.22400000000000003,0.675,-0.35333333333333333,0.47354761904761905,0.15839369359072364,,-0.07635714285714289
2024-12-12,0.635,0.535,19551,7503,665,2,0.485,0.3166666666666667,0.45999999999999996,-0.1425,0.4985476190476191,0.16933187647792233,,0.07007142857142855
2024-12-13,0.36,-0.45,6087,3352,747,1,0.635,0.485,0.68,0.535,0.45283333333333337,0.15474797312141123,,-0.021357142857142884
2024-12-14,0.76,-0.015000000000000013,18778,1254,2215,2,0.36,0.635,0.5866666666666667,-0.45,0.47759523809523813,0.18966178125769345,,-0.04826190476190479
2024-12-15,0.43000000000000005,-0.09000000000000001,26621,3774,1250,2,0.76,0.36,0.5625,-0.015000000000000013,0.4586666666666667,0.1863589725950068,,-0.0582619047619048
2024-12-16,0.6799999999999999,-0.1575,50183,11110,8231,4,0.43000000000000005,0.76,0.22400000000000003,-0.09000000000000001,0.5238095238095238,0.1696038802341391,0.5296309523809525,-0.09619047619047623
2024-12-17,0.485,-0.5125,33029,12299,3416,4,0.6799999999999999,0.43000000000000005,0.3166666666666667,-0.1575,0.5478571428571428,0.1455694892155505,0.5242738095238095,-0.11892857142857147
2024-12-18,0.57,-0.22666666666666668,34529,3903,3582,3,0.485,0.6799999999999999,0.485,-0.5125,0.5599999999999999,0.14297435667512823,0.5167738095238096,-0.130952380952381
2024-12-19,0.405,0.3525,64181,7824,5270,4,0.57,0.485,0.635,-0.22666666666666668,0.5271428571428572,0.14916034836312747,0.5128452380952381,-0.1570238095238096
2024-12-20,0.5477777777777777,0.21,101109,22197,15457,9,0.405,0.57,0.36,0.3525,0.5539682539682539,0.12970781844509194,0.5034007936507937,-0.06273809523809527
2024-12-21,0.8049999999999999,0.025,31091,5518,2642,2,0.5477777777777777,0.405,0.76,0.21,0.5603968253968253,0.14214035342064843,0.5189960317460317,-0.057023809523809574
2024-12-22,0.75,-0.85,6371,727,314,1,0.8049999999999999,0.5477777777777777,0.43000000000000005,0.025,0.606111111111111,0.14464942720288834,0.5323888888888889,-0.16559523809523813
2024-12-23,0.7949999999999999,-0.36000000000000004,18852,5284,1894,2,0.75,0.8049999999999999,0.6799999999999999,-0.85,0.6225396825396825,0.16014103131870003,0.5731746031746032,-0.19452380952380957
2024-12-24,0.3333333333333333,0.10666666666666667,14241,11163,4544,3,0.7949999999999999,0.75,0.485,-0.36000000000000004,0.6008730158730158,0.189432457843571,0.5743650793650793,-0.10607142857142864
2024-12-25,0.9,0.01,6289,2324,1042,1,0.3333333333333333,0.7949999999999999,0.57,0.10666666666666667,0.648015873015873,0.21919344697268564,0.6040079365079365,-0.07226190476190483
2024-12-26,0.44333333333333336,-0.12333333333333334,32911,11387,6281,3,0.9,0.3333333333333333,0.405,0.01,0.6534920634920633,0.2124864348818971,0.5903174603174604,-0.1402380952380953
2024-12-27,0.5825,0.21249999999999997,32911,7749,5659,4,0.44333333333333336,0.9,0.5477777777777777,-0.12333333333333334,0.658452380952381,0.20999803161083117,0.6062103174603174,-0.13988095238095247
2024-12-28,0.5533333333333333,0.5533333333333333,23688,9696,7170,3,0.5825,0.44333333333333336,0.8049999999999999,0.21249999999999997,0.6224999999999999,0.20212241890058233,0.5914484126984128,-0.06440476190476195
2024-12-29,0.25666666666666665,-0.16333333333333333,31809,7517,6006,3,0.5533333333333333,0.5825,0.75,0.5533333333333333,0.5520238095238096,0.23378421572854224,0.5790674603174603,0.033690476190476125
2024-12-30,0.8066666666666666,0.2066666666666667,40878,6487,7707,3,0.25666666666666665,0.5533333333333333,0.7949999999999999,-0.16333333333333333,0.5536904761904762,0.23583768014391052,0.5881150793650793,0.11464285714285709
2024-12-31,0.514,0.41200000000000003,42840,11216,9131,5,0.8066666666666666,0.25666666666666665,0.3333333333333333,0.2066666666666667,0.5795,0.21682235859150997,0.590186507936508,0.15826190476190471
2025-01-01,0.255,-0.255,27239,6091,2967,2,0.514,0.8066666666666666,0.9,0.41200000000000003,0.4873571428571429,0.193743588390243,0.5676865079365079,0.12040476190476186
2025-01-02,0.554,0.546,71152,7456,7026,5,0.255,0.514,0.44333333333333336,-0.255,0.5031666666666667,0.19406745200039557,0.578329365079365,0.21602380952380948
2025-01-03,0.195,0.33499999999999996,28342,6126,2911,2,0.554,0.255,0.5825,0.546,0.4478095238095238,0.22105620679104737,0.5531309523809524,0.2335238095238095
2025-01-04,0.63,-0.008571428571428579,71657,21458,7967,7,0.195,0.554,0.5533333333333333,0.33499999999999996,0.4587619047619048,0.22891537448858354,0.5406309523809524,0.15325170068027205
2025-01-05,0.6875,-0.35,22649,5856,3423,4,0.63,0.195,0.25666666666666665,-0.008571428571428579,0.5203095238095238,0.2233738857994435,0.5361666666666667,0.12658503401360538
2025-01-06,0.35000000000000003,-0.09,31896,3464,5264,2,0.6875,0.63,0.8066666666666666,-0.35,0.4550714285714286,0.18999483075674842,0.5043809523809524,0.08420408163265301
2025-01-07,0.5325,0.05499999999999999,44439,7810,3456,4,0.35000000000000003,0.6875,0.514,-0.09,0.4577142857142857,0.19107674224921042,0.5186071428571429,0.033204081632653
2025-01-08,0.36000000000000004,0.49666666666666665,7274,10462,3436,3,0.5325,0.35000000000000003,0.255,0.05499999999999999,0.47271428571428575,0.17604068117503763,0.4800357142857143,0.1405850340136054
2025-01-09,0.49399999999999994,-0.014000000000000009,40912,13189,4461,5,0.36000000000000004,0.5325,0.554,0.49666666666666665,0.46414285714285713,0.17285512100352318,0.4836547619047619,0.06058503401360537
2025-01-10,0.6633333333333332,-0.4366666666666667,34924,12285,5077,3,0.49399999999999994,0.36000000000000004,0.195,-0.014000000000000009,0.5310476190476191,0.13855119104389735,0.48942857142857144,-0.04965306122448987
2025-01-11,0.4357142857142858,0.21142857142857144,82556,15837,11458,7,0.6633333333333332,0.49399999999999994,0.63,-0.4366666666666667,0.5032925170068027,0.13483511298453946,0.48102721088435374,-0.018224489795918442
2025-01-12,0.565,-0.039999999999999994,26268,2183,5349,4,0.4357142857142858,0.6633333333333332,0.6875,0.21142857142857144,0.4857925170068027,0.1131479214921684,0.5030510204081633,0.02606122448979584
2025-01-13,0.45999999999999996,0.1666666666666667,31040,6830,3118,3,0.565,0.4357142857142858,0.35000000000000003,-0.039999999999999994,0.5015068027210884,0.09773415272898868,0.47828911564625853,0.06272789115646252
2025-01-14,0.61,0.255,33466,2662,959,2,0.45999999999999996,0.565,0.5325,0.1666666666666667,0.5125782312925169,0.10588039440949829,0.4851462585034013,0.09129931972789108
2025-01-15,0.3575,0.13,54433,12363,8182,4,0.61,0.45999999999999996,0.36000000000000004,0.255,0.5122210884353741,0.10648332875868821,0.4924676870748299,0.038918367346938716
2025-01-16,0.49750000000000005,0.3175,25120,7685,3736,4,0.3575,0.61,0.49399999999999994,0.13,0.5127210884353741,0.10639168843017267,0.48843197278911565,0.08627551020408157
2025-01-17,0.4,0.385,15322,6880,3500,2,0.49750000000000005,0.3575,0.6633333333333332,0.3175,0.4751020408163265,0.08947140554449073,0.5030748299319728,0.20365646258503395
2025-01-18,0.65,-0.16500000000000004,24536,13382,6355,4,0.4,0.49750000000000005,0.4357142857142858,0.385,0.5057142857142857,0.10840428079756824,0.5045034013605442,0.14988095238095234
2025-01-19,0.63,0.125,52998,9665,6018,4,0.65,0.4,0.565,-0.16500000000000004,0.515,0.11678862672937501,0.5003962585034013,0.17345238095238089
2025-01-20,0.49333333333333335,-0.3733333333333333,4747,4973,3699,3,0.63,0.65,0.45999999999999996,0.125,0.5197619047619048,0.11483554493688942,0.5106343537414967,0.09630952380952373
2025-01-21,0.41600000000000004,0.096,39080,7514,9661,5,0.49333333333333335,0.63,0.61,-0.3733333333333333,0.4920476190476191,0.11282010895282306,0.502312925170068,0.07359523809523803
2025-01-22,0.48,0.98,5853,2835,53,1,0.41600000000000004,0.49333333333333335,0.3575,0.096,0.5095476190476191,0.09684058656549506,0.5108843537414967,0.19502380952380946
2025-01-23,0.21333333333333335,-0.3466666666666667,24366,10674,4233,3,0.48,0.41600000000000004,0.49750000000000005,0.98,0.468952380952381,0.14850956180357464,0.49083673469387756,0.10014285714285709
2025-01-24,0.5725,-0.28500000000000003,49423,7641,4570,4,0.21333333333333335,0.48,0.4,-0.3466666666666667,0.4935952380952381,0.1494697992889225,0.4843486394557823,0.004428571428571353
2025-01-25,0.6133333333333333,-0.2966666666666667,36963,5801,3536,3,0.5725,0.21333333333333335,0.65,-0.28500000000000003,0.4883571428571428,0.14360247433425546,0.4970357142857143,-0.014380952380952454
2025-01-26,0.7849999999999999,0.06499999999999997,19886,4171,3594,2,0.6133333333333333,0.5725,0.63,-0.2966666666666667,0.5105000000000001,0.17712150568967538,0.5127499999999999,-0.02295238095238103
2025-01-27,0.5349999999999999,0.49,16098,6602,2501,2,0.7849999999999999,0.6133333333333333,0.49333333333333335,0.06499999999999997,0.5164523809523809,0.17714857528320027,0.5181071428571429,0.1003809523809523
2025-01-28,0.04,0.3,19330,3601,1448,1,0.5349999999999999,0.7849999999999999,0.41600000000000004,0.49,0.46273809523809517,0.2533144703712575,0.4773928571428572,0.12952380952380943
2025-01-29,0.6,-0.73,13665,3964,494,1,0.04,0.5349999999999999,0.48,0.3,0.47988095238095235,0.2586809617020352,0.4947142857142857,-0.11476190476190484
2025-01-30,0.61,-0.44,29956,4376,6288,4,0.6,0.04,0.21333333333333335,-0.73,0.5365476190476189,0.23270173872652788,0.50275,-0.12809523809523818
2025-01-31,0.545,0.08250000000000002,36185,5539,7953,4,0.61,0.6,0.5725,-0.44,0.5326190476190477,0.2322252601001266,0.5131071428571429,-0.07559523809523817
2025-02-01,0.5425,0.1125,48808,10672,5780,4,0.545,0.61,0.6133333333333333,0.08250000000000002,0.5225,0.2296510033362217,0.5054285714285714,-0.017142857142857213
2025-02-02,0.5025,0.1075,27379,15985,8201,4,0.5425,0.545,0.7849999999999999,0.1125,0.48214285714285715,0.19854905235350795,0.4963214285714286,-0.011071428571428635
2025-02-03,0.504,-0.023999999999999987,46037,9283,6956,5,0.5025,0.5425,0.5349999999999999,0.1075,0.47771428571428576,0.19751663582739368,0.4970833333333333,-0.08450000000000006
2025-02-04,0.48,-0.004999999999999977,24342,12711,4245,4,0.504,0.5025,0.04,-0.023999999999999987,0.5405714285714286,0.04971789464186003,0.5016547619047619,-0.1280714285714286
2025-02-05,0.49714285714285716,0.2542857142857143,54671,18623,6317,7,0.48,0.504,0.6,-0.004999999999999977,0.5258775510204081,0.044109956807976525,0.5028792517006803,0.01254081632653056
2025-02-06,0.49666666666666665,-0.07666666666666666,33616,10131,4797,3,0.49714285714285716,0.48,0.61,0.2542857142857143,0.5096870748299319,0.024548925452016594,0.5231173469387754,0.06444557823129246
2025-02-07,0.32,-0.6950000000000001,5902,7071,5514,2,0.49666666666666665,0.49714285714285716,0.545,-0.07666666666666666,0.47754421768707483,0.07201613159727697,0.5050816326530613,-0.04662585034013612
2025-02-08,,,0,0,0,0,0.32,0.49666666666666665,0.5425,-0.6950000000000001,,,,
2025-02-09,0.9099999999999999,-0.21999999999999997,34167,3543,3111,2,,0.32,0.5025,,,,,
2025-02-10,0.7066666666666667,0.23333333333333336,42569,10422,3729,3,0.9099999999999999,,0.504,-0.21999999999999997,,,,
2025-02-11,0.512,0.174,54774,13960,8937,5,0.7066666666666667,0.9099999999999999,0.48,0.23333333333333336,,,,
2025-02-12,,,0,0,0,0,0.512,0.7066666666666667,0.49714285714285716,0.174,,,,
2025-02-13,0.08,-0.33,3069,4324,3060,2,,0.512,0.49666666666666665,,,,,
2025-02-14,0.6125,-0.030000000000000013,28054,9747,8180,4,0.08,,0.32,-0.33,,,,
2025-02-15,0.46125,0.0062500000000000056,95709,20828,12160,8,0.6125,0.08,,-0.030000000000000013,,,,
2025-02-16,0.5,0.35,17973,3657,1259,1,0.46125,0.6125,0.9099999999999999,0.0062500000000000056,,,,
2025-02-17,0.37,-0.04,4062,4338,1314,1,0.5,0.46125,0.7066666666666667,0.35,,,,
2025-02-18,0.5783333333333333,0.11166666666666669,68272,8020,5631,6,0.37,0.5,0.512,-0.04,,,,
2025-02-19,0.53,0.14666666666666667,51095,4508,5958,3,0.5783333333333333,0.37,,0.11166666666666669,0.44744047619047617,0.18034984465824663,,0.030654761904761844
2025-02-20,0.6166666666666667,-0.04666666666666671,22646,13775,5126,3,0.53,0.5783333333333333,0.08,0.14666666666666667,0.5241071428571429,0.08910382929021567,,0.07113095238095232
2025-02-21,0.5785714285714285,-0.32,77410,12699,7644,7,0.6166666666666667,0.53,0.6125,-0.04666666666666671,0.5192602040816326,0.08428677820504059,,0.029702380952380893
2025-02-22,0.62,0.4166666666666667,37771,18267,6864,6,0.5785714285714285,0.6166666666666667,0.46125,-0.32,0.5419387755102041,0.08737721420266521,,0.08833333333333328
2025-02-23,0.6016666666666667,0.18833333333333332,59584,20210,9448,6,0.62,0.5785714285714285,0.5,0.4166666666666667,0.5564625850340136,0.08769325150776673,,0.06523809523809518
2025-02-24,0.5700000000000001,-0.69,20759,1503,4471,2,0.6016666666666667,0.62,0.37,0.18833333333333332,0.5850340136054422,0.031201811999027735,,-0.02761904761904768
2025-02-25,0.45999999999999996,-0.12333333333333335,14249,3595,5323,3,0.5700000000000001,0.6016666666666667,0.5783333333333333,-0.69,0.5681292517006803,0.05690566323444987,,-0.061190476190476246
2025-02-26,0.425,0.47,4171,2125,2696,2,0.45999999999999996,0.5700000000000001,0.53,-0.12333333333333335,0.5531292517006803,0.07840776949815864,0.5002848639455783,-0.01500000000000006
2025-02-27,0.29,0.14,1952,3758,2147,1,0.425,0.45999999999999996,0.6166666666666667,0.47,0.5064625850340135,0.12030670905482427,0.5152848639455783,0.011666666666666612
2025-02-28,0.5549999999999999,0.275,27378,1231,2675,2,0.29,0.425,0.5785714285714285,0.14,0.503095238095238,0.11826456754458564,0.5111777210884354,0.09666666666666661
2025-03-01,0.62,0.195,24758,5580,3173,2,0.5549999999999999,0.29,0.62,0.275,0.503095238095238,0.11826456754458564,0.5225170068027211,0.06499999999999995
2025-03-02,0.405,-0.0775,59048,12396,6339,4,0.62,0.5549999999999999,0.6016666666666667,0.195,0.47500000000000003,0.11423659658795786,0.5157312925170068,0.027023809523809467
2025-03-03,0.6116666666666667,0.12,45077,8589,9650,6,0.405,0.62,0.5700000000000001,-0.0775,0.4809523809523809,0.12090268945503306,0.5329931972789116,0.14273809523809516
2025-03-04,0.31333333333333335,-0.3033333333333333,19179,7269,3713,3,0.6116666666666667,0.405,0.45999999999999996,0.12,0.45999999999999996,0.1368021009152074,0.5140646258503402,0.11702380952380949
2025-03-05,0.41,0.09333333333333334,15887,8597,6721,3,0.31333333333333335,0.6116666666666667,0.425,-0.3033333333333333,0.45785714285714285,0.137557106948196,0.5054931972789116,0.06321428571428565
2025-03-06,0.775,0.20500000000000002,3589,5085,2156,2,0.41,0.31333333333333335,0.29,0.09333333333333334,0.5271428571428571,0.15933808188447718,0.5168027210884353,0.07249999999999994
2025-03-07,0.44399999999999995,0.20600000000000002,59259,11535,6346,5,0.775,0.41,0.5549999999999999,0.20500000000000002,0.5112857142857143,0.16161080690985016,0.5071904761904762,0.06264285714285708
2025-03-08,0.5275,-0.5625,34957,5884,5910,4,0.44399999999999995,0.775,0.62,0.20600000000000002,0.49807142857142855,0.15488173077900583,0.5005833333333333,-0.04557142857142863
2025-03-09,0.655,-0.25,57606,15460,8249,6,0.5275,0.44399999999999995,0.405,-0.5625,0.5337857142857143,0.15862209674796138,0.5043928571428571,-0.07021428571428577
2025-03-10,0.5166666666666667,0.010000000000000009,31604,8558,3294,3,0.655,0.5275,0.6116666666666667,-0.25,0.5202142857142857,0.15486776660194698,0.5005833333333334,-0.08592857142857148
2025-03-11,0.3833333333333333,-0.05000000000000001,18353,4499,4131,3,0.5166666666666667,0.655,0.31333333333333335,0.010000000000000009,0.5302142857142857,0.14091416859227798,0.4951071428571429,-0.049738095238095296
2025-03-12,0.5750000000000001,-0.1,6707,3936,2819,2,0.3833333333333333,0.5166666666666667,0.41,-0.05000000000000001,0.5537857142857143,0.13089806304927903,0.5058214285714285,-0.07735714285714292
2025-03-13,0.96,0.8,7015,3374,701,1,0.5750000000000001,0.3833333333333333,0.775,-0.1,0.5802142857142857,0.18885215445788925,0.5536785714285715,0.0076428571428570945
2025-03-14,0.675,-0.165,9608,6766,1914,2,0.96,0.5750000000000001,0.44399999999999995,0.8,0.6132142857142858,0.18110669850501548,0.56225,-0.04535714285714292
2025-03-15,0.37833333333333335,0.19166666666666665,47244,11741,10887,6,0.675,0.96,0.5275,-0.165,0.5919047619047619,0.20059963020955918,0.5449880952380952,0.062380952380952315
2025-03-16,0.47833333333333333,-0.2333333333333333,57371,11278,10711,6,0.37833333333333335,0.675,0.655,0.19166666666666665,0.5666666666666667,0.2024434077299962,0.5502261904761905,0.0647619047619047
2025-03-17,0.466,-0.144,47504,15899,6791,5,0.47833333333333333,0.37833333333333335,0.5166666666666667,-0.2333333333333333,0.5594285714285714,0.20541301793340183,0.5398214285714286,0.0427619047619047
2025-03-18,0.7633333333333333,0.14333333333333334,25044,9958,5049,3,0.466,0.47833333333333333,0.3833333333333333,-0.144,0.6137142857142858,0.2012900458037676,0.5719642857142857,0.07038095238095232
2025-03-19,,,0,0,0,0,0.7633333333333333,0.466,0.5750000000000001,0.14333333333333334,,,,
2025-03-20,0.578,-0.374,38167,10933,6027,5,,0.7633333333333333,0.96,,,,,
2025-03-21,0.492,-0.352,44466,17778,9984,5,0.578,,0.675,-0.374,,,,
2025-03-22,0.608,0.562,37766,14773,9014,5,0.492,0.578,0.37833333333333335,-0.352,,,,
2025-03-23,0.76,-0.55,8134,1911,713,1,0.608,0.492,0.47833333333333333,0.562,,,,
2025-03-24,0.185,-0.09500000000000001,29062,10696,6020,4,0.76,0.608,0.466,-0.55,,,,
2025-03-25,0.285,0.020000000000000018,22794,4610,5577,2,0.185,0.76,0.7633333333333333,-0.09500000000000001,,,,
2025-03-26,0.36749999999999994,0.165,65875,10656,6676,4,0.285,0.185,,0.020000000000000018,0.4679285714285714,0.20050694679807357,,-0.08914285714285719
2025-03-27,0.6966666666666667,0.3833333333333333,20262,5759,5436,3,0.36749999999999994,0.285,0.578,0.165,0.48488095238095236,0.21579771723052266,,0.01904761904761898
2025-03-28,0.6375,-0.22999999999999998,55498,11823,7677,4,0.6966666666666667,0.36749999999999994,0.492,0.3833333333333333,0.5056666666666666,0.22346867789468824,,0.036476190476190405
2025-03-29,0.3025,0.14,54574,5471,9001,4,0.6375,0.6966666666666667,0.608,-0.22999999999999998,0.46202380952380956,0.2298917101869882,,-0.023809523809523885
2025-03-30,0.41,0.09000000000000001,36025,5522,3385,3,0.3025,0.6375,0.76,0.14,0.41202380952380946,0.1886433394631496,,0.06761904761904755
2025-03-31,0.36750000000000005,-0.0024999999999999814,42696,13104,6579,4,0.41,0.3025,0.185,0.09000000000000001,0.43809523809523804,0.1628917743740605,,0.08083333333333328
2025-04-01,0.85,-0.37,9358,3082,2378,1,0.36750000000000005,0.41,0.285,-0.0024999999999999814,0.5188095238095237,0.2080970088188801,,0.025119047619047558
2025-04-02,0.5860000000000001,-0.09800000000000002,58612,17781,7103,5,0.85,0.36750000000000005,0.36749999999999994,-0.37,0.5500238095238095,0.1977480961319467,0.5089761904761904,-0.012452380952381022
2025-04-03,0.562,-0.20600000000000002,37445,10606,8703,5,0.5860000000000001,0.85,0.6966666666666667,-0.09800000000000002,0.5307857142857143,0.18738304288783655,0.5078333333333334,-0.09664285714285722
2025-04-04,0.4075,0.03749999999999999,58901,14321,6809,4,0.562,0.5860000000000001,0.6375,-0.20600000000000002,0.49792857142857144,0.1857097710073947,0.5017976190476191,-0.0584285714285715
2025-04-05,0.38,0.15,313,3869,1457,1,0.4075,0.562,0.3025,0.03749999999999999,0.509,0.174062010023248,0.48551190476190476,-0.057000000000000085
2025-04-06,0.42,0.37,27504,5128,3624,2,0.38,0.4075,0.41,0.15,0.5104285714285715,0.17315273329525877,0.46122619047619046,-0.017000000000000078
2025-04-07,0.735,-0.315,22419,7837,4664,4,0.42,0.38,0.36750000000000005,0.37,0.5629285714285714,0.17823262621534589,0.5005119047619048,-0.06164285714285722
2025-04-08,0.52,0.18,46532,16974,10783,5,0.735,0.42,0.85,-0.315,0.5157857142857143,0.12548368324967493,0.5172976190476191,0.01692857142857135
2025-04-09,0.64,-0.15499999999999997,32394,5116,4459,2,0.52,0.735,0.5860000000000001,0.18,0.5235,0.132009784990861,0.5367619047619048,0.008785714285714214
2025-04-10,0.6759999999999999,-0.04399999999999999,67830,9847,6762,5,0.64,0.52,0.562,-0.15499999999999997,0.5397857142857142,0.14403525527420302,0.5352857142857143,0.03192857142857136
2025-04-11,0.35,0.13999999999999999,28272,3177,1008,2,0.6759999999999999,0.64,0.4075,-0.04399999999999999,0.5315714285714285,0.15412317275787057,0.51475,0.0465714285714285
2025-04-12,0.40249999999999997,-0.15250000000000002,41433,9450,6172,4,0.35,0.6759999999999999,0.38,0.13999999999999999,0.5347857142857142,0.1506303027124295,0.5218928571428572,0.0033571428571427847
2025-04-13,0.08333333333333333,0.5666666666666667,31012,4935,5717,3,0.40249999999999997,0.35,0.42,-0.15250000000000002,0.4866904761904762,0.2275149654941613,0.49855952380952384,0.031452380952380884
2025-04-14,,,0,0,0,0,0.08333333333333333,0.40249999999999997,0.735,0.5666666666666667,,,,
2025-04-15,0.23,0.775,26260,4891,4148,2,,0.08333333333333333,0.52,,,,,
2025-04-16,0.5599999999999999,0.11000000000000001,21473,8264,2064,2,0.23,,0.64,0.775,,,,
2025-04-17,0.185,-0.15500000000000003,32175,2563,2748,2,0.5599999999999999,0.23,0.6759999999999999,0.11000000000000001,,,,
2025-04-18,0.46249999999999997,-0.4725,54649,13012,5102,4,0.185,0.5599999999999999,0.35,-0.15500000000000003,,,,
2025-04-19,0.49,0.18,9895,4794,1244,1,0.46249999999999997,0.185,0.40249999999999997,-0.4725,,,,
2025-04-20,0.42,-0.59,23606,2286,676,2,0.49,0.46249999999999997,0.08333333333333333,0.18,,,,
2025-04-21,0.08,0.94,4277,3852,1675,1,0.42,0.49,,-0.59,0.34678571428571425,0.1806049688184246,,0.11249999999999995
2025-04-22,0.26,0.94,17062,2601,1005,1,0.08,0.42,0.23,0.94,0.3510714285714286,0.17770444295970325,,0.1360714285714285
2025-04-23,0.39142857142857146,0.17714285714285713,72899,18739,11673,7,0.26,0.08,0.5599999999999999,0.94,0.32698979591836735,0.15459155328771973,,0.14566326530612236
2025-04-24,0.4725,0.1625,38230,10369,5593,4,0.39142857142857146,0.26,0.185,0.17714285714285713,0.3680612244897959,0.14865809301890995,,0.19102040816326524
2025-04-25,0.6775,0.4325,42576,7610,8389,4,0.4725,0.39142857142857146,0.46249999999999997,0.1625,0.39877551020408164,0.18833723023738133,,0.3203061224489795
2025-04-26,0.5016666666666666,-0.05166666666666667,57552,15891,10799,6,0.6775,0.4725,0.49,0.4325,0.4004421768707483,0.18932807145982006,,0.28721088435374137
2025-04-27,0.5825,-0.365,44925,5033,4232,4,0.5016666666666666,0.6775,0.42,-0.05166666666666667,0.42365646258503403,0.20168495768756295,,0.3193537414965986
2025-04-28,0.78,0.13,28967,1611,2090,2,0.5825,0.5016666666666666,0.08,-0.365,0.5236564625850341,0.17461475945900592,0.4352210884353741,0.20363945578231285
2025-04-29,0.398,0.09,43069,9080,9064,5,0.78,0.5825,0.26,0.13,0.5433707482993198,0.14519878914986323,0.44722108843537417,0.08221088435374144
2025-04-30,0.8500000000000001,0.22500000000000003,35529,8477,4561,2,0.398,0.78,0.39142857142857146,0.09,0.6088809523809523,0.16702798929026708,0.46793537414965986,0.08904761904761897
2025-05-01,0.555,-0.5075000000000001,43502,6106,2503,4,0.8500000000000001,0.398,0.4725,0.22500000000000003,0.6206666666666667,0.15849351546497054,0.49436394557823127,-0.006666666666666742
2025-05-02,0.765,0.042499999999999996,26120,9187,7264,4,0.555,0.8500000000000001,0.6775,-0.5075000000000001,0.6331666666666668,0.16694784614763314,0.5159710884353742,-0.06238095238095246
2025-05-03,0.4033333333333333,-0.19666666666666666,22865,10040,5189,3,0.765,0.555,0.5016666666666666,0.042499999999999996,0.6191190476190477,0.18320264822720417,0.509780612244898,-0.08309523809523818
2025-05-04,0.51,0.16249999999999998,63851,10304,2754,4,0.4033333333333333,0.765,0.5825,-0.19666666666666666,0.6087619047619048,0.1876141345743008,0.5162091836734695,-0.007738095238095314
2025-05-05,0.16999999999999998,-0.53,16461,4043,5219,2,0.51,0.4033333333333333,0.78,0.16249999999999998,0.5216190476190476,0.2313823538016538,0.5226377551020408,-0.10202380952380961
2025-05-06,0.7366666666666667,0.026666666666666672,29922,8743,5426,3,0.16999999999999998,0.51,0.398,-0.53,0.5700000000000001,0.23657470826906418,0.5566853741496598,-0.11107142857142864
2025-05-07,0.28500000000000003,0.08,21166,3969,3350,2,0.7366666666666667,0.16999999999999998,0.8500000000000001,0.026666666666666672,0.48928571428571427,0.22099282949415033,0.5490833333333333,-0.13178571428571437
2025-05-08,0.6,0.006666666666666672,30144,7329,2681,3,0.28500000000000003,0.7366666666666667,0.555,0.08,0.4957142857142857,0.22385895266401704,0.5581904761904762,-0.05833333333333342
2025-05-09,0.72,0.6499999999999999,21640,2458,3715,2,0.6,0.28500000000000003,0.765,0.006666666666666672,0.48928571428571427,0.21532029790019933,0.5612261904761905,0.028452380952380858
2025-05-10,0.405,0.10249999999999998,21335,12098,4781,4,0.72,0.6,0.4033333333333333,0.6499999999999999,0.4895238095238095,0.21521030688718437,0.5543214285714286,0.0711904761904761
2025-05-11,0.5225,0.355,50329,10132,6344,4,0.405,0.72,0.51,0.10249999999999998,0.49130952380952386,0.21546024013577303,0.5500357142857143,0.09869047619047609
2025-05-12,0.6625,-0.48750000000000004,58426,10366,6394,4,0.5225,0.405,0.16999999999999998,0.355,0.5616666666666666,0.1683023898952258,0.5416428571428572,0.10476190476190468
2025-05-13,0.62,0.725,9579,6933,2881,2,0.6625,0.5225,0.7366666666666667,-0.48750000000000004,0.545,0.15318153718165067,0.5575,0.20452380952380939
2025-05-14,0.5166666666666667,0.22999999999999998,41658,12321,3476,3,0.62,0.6625,0.28500000000000003,0.725,0.5780952380952381,0.10513738178031287,0.5336904761904762,0.22595238095238088
2025-05-15,0.38,0.8300000000000001,7607,5589,2363,2,0.5166666666666667,0.62,0.6,0.22999999999999998,0.5466666666666666,0.12791327357063326,0.5211904761904762,0.34357142857142847
2025-05-16,0.555,0.055,51946,13385,9016,6,0.38,0.5166666666666667,0.72,0.8300000000000001,0.5230952380952381,0.10352660496948585,0.5061904761904762,0.2585714285714285
2025-05-17,0.386,-0.096,64003,17376,8797,5,0.555,0.38,0.405,0.055,0.5203809523809524,0.10731852530209264,0.5049523809523809,0.23021428571428562
